id,tweet,task_3,label
hasoc_en_1100,dunno syphilis red mao billclinton rapist hillaryclinton rapistenabler orangemanbad,NONE,0
hasoc_en_1101,lets support doctors doctorsagainstassualt doctorsprotest doctorsfightback doctor doctors doctorstrike,NONE,0
hasoc_en_1102,good riddance thats put fucktrump bioi really think fake resisters,NONE,0
hasoc_en_1103,words intend exactly said abc interview trumpsaninternationaldisgrace trumpisatraitor,NONE,0
hasoc_en_1104,flying object struck tanker gulf oman operator says mine resist resisttrump fucktrump,NONE,0
hasoc_en_1105,know real oj murderer,NONE,0
hasoc_en_1106,really want rain wash away indvpak match oppose terroristnationpakistan,NONE,0
hasoc_en_1107,really lost mind n plot completely cross psychic levels satisfy minority feels keep power sadly doctorsfightback bengalburning savebengalfromtmc,TIN,1
hasoc_en_1108,icc allowed dhoni wear military insignia gloves fakhar allowed put photo abhinandan helmet 16th june pakvind savage dhonikeepstheglove copied,NONE,0
hasoc_en_1109,dhonikesathdesh ms dhoni plays country icc bcci every right keep badge support special armed forces dhonikeepstheglove dhoni love u dhoni support balidaanbadge,NONE,0
hasoc_en_1110,shameonicc india school kid know use wheather forecast goingbut icc dont know use make official icc,NONE,0
hasoc_en_1111,liked pledge 350mwk nhs think make good pledges order promised hes got lot hell sort internet 2025 borisjohnsonshouldnotbepm,NONE,0
hasoc_en_1112,know quite people would like get even murderer admitted deserve rot,TIN,1
hasoc_en_1113,nda blame covering lack democracy within con regress going improve fortunes party congressmuktbharat,NONE,0
hasoc_en_1114,doctor even common man civilian citizen india doctorstrike doctorsprotest doctorsfightback westbengal always hitlergiri,NONE,0
hasoc_en_1115,official logo worldcup2019 modifications shameonicc indvpak future,NONE,0
hasoc_en_1116,love motherfucker shuts people easily arabforpresident fucktrump,TIN,1
hasoc_en_1117,said collusion obstruction innocent person would hes guilty sin im sick nobody anything traitor white house fucktrump,TIN,1
hasoc_en_1118,patriot treasonous russian loving trump fucktrump,NONE,0
hasoc_en_1119,georgepopodoplis say us george popodopolis benghazi trumprussia hire best people benghazi gymjordan milkshake douchebag,NONE,0
hasoc_en_1120,icc turns bccis request allow continue wearing army insignia wicketkeeping gloves icc says regulations icc events permit individual message logo displayed items clothing equipment dhonikeepstheglove,NONE,0
hasoc_en_1121,iccs worst foolish decision set tournament englands bad weather conditions early monsoon breaks hearts cricket fans shameonicc,NONE,0
hasoc_en_1122,known liar fakenewscnn contributor great work slimewell great work douchebag enemyofthepeople,TIN,1
hasoc_en_1123,democrats party excused rapist president right thing,NONE,0
hasoc_en_1124,borisjohnson political equivalent getting tattoo youre drunk seems fun amp harmless time gets embarrassing annoying eventually end resenting amp realise going painful get rid borisjohnsonshouldnotbepm,NONE,0
hasoc_en_1125,read slowly savethedoctors doctorsstrike doctorsfightback,NONE,0
hasoc_en_1126,happy johhmccainday trumpisatraitor magatraitor,NONE,0
hasoc_en_1127,enjoy narcissism knows bounds princeofwhales trumpisatraitor,NONE,0
hasoc_en_1128,whitehouse visit year wethenorth fucktrump,NONE,0
hasoc_en_1129,painted islington boris4pm borisjohnsonshouldnotbepm boris art islington london primeminister jeremyhunt borisbehindbars politics politicalcartoons political,NONE,0
hasoc_en_1130,happy johnmccainday johnmccaindayjune14 fathersday fucktrump impeachtrump,NONE,0
hasoc_en_1131,dont forget havent done white house press briefing year fired sarah bs sanders trumpisatraitor,NONE,0
hasoc_en_1132,lets forget today johnmcainday infinitely celebratory birthday pathological lying corrupt criminal traitor trumpisatraitor trumpisacriminal trumpisamoron trumpisanationalsecuritythreat,TIN,1
hasoc_en_1133,dear symbol pride westandwithmsdhoni dhonikeepstheglove dhonikeeptheglove indiawithdhoni,NONE,0
hasoc_en_1134,classic idiottrump mo,NONE,0
hasoc_en_1135,people truly safe bengal mamata banerjee amp party workers people agree terms law amp order seriously damaged sure peace restored bengal 10 years goondarule mamatalosingcontrol istandwithnrs doctorsfightback,NONE,0
hasoc_en_1136,johnson wimped live channel 4 tv debate sunday night represented empty chair borisjohnsonshouldnotbepm bollockstoboris bollockstobrexit,NONE,0
hasoc_en_1137,forecasted much earlier congressmuktbharat begins congressmukttelangana,NONE,0
hasoc_en_1138,shuts jordan hearing im speaking one thing always count douchebag,NONE,0
hasoc_en_1139,imagine wishing traitor bigot happy birthdayguess inbred trailer trash needs hobby trumpisatraitor,TIN,1
hasoc_en_1140,satisfying yet horrifyingfucktrump,NONE,0
hasoc_en_1141,imafraud long gullible existing type crafty crooks thrive even day one start similar loot scheme people throng hordes goes wrong start weeping front cameras,NONE,0
hasoc_en_1142,tune latest episode murderish hear story djfickey death ruled suicide evidence suggests may murderer episode sponsor 50 podernfamily truecrime podcast,NONE,0
hasoc_en_1143,new law fake promises coming savethedoctors savethesaviour doctorsstrike doctorsagainstassualt doctorsfightback,NONE,0
hasoc_en_1144,oh hell fucktrump,NONE,0
hasoc_en_1145,oh poor dear fasten seatbelt beginning impeachmentinquirynow trumpsworsethannixon americansforimpeachnent nooneisabovethelaw obstructionofjustice highcrimesandmisdemeanors trumpprison traitortrump fucktrump resistance,NONE,0
hasoc_en_1146,could crack joke wouldnt make bit merrier sad beyond depths deepest pits rapist,NONE,0
hasoc_en_1147,whats worse hillbilly hillbilly revving 4wheelers engine driveway 45 min douchebag,NONE,0
hasoc_en_1148,icc 16th match india vs pakistan weather like previous match fans waiting prope decision icc better shift matches ground make good solution regardshameonicc,NONE,0
hasoc_en_1149,last nite didnt turn interview public today journalistsergo hes ruled job country enough scripted leaders borisjohnsonshouldnotbepm,NONE,0
hasoc_en_1150,c4news aware many children jacob borisjohnsonshouldnotbepm,NONE,0
hasoc_en_1151,yeahhard pass fucktrump,NONE,0
hasoc_en_1152,doctorsfightback savebengal support pseudo secular politicians make muslims violent like kolkata vandalised hospital hyderabad dec18 ajay alok,NONE,0
hasoc_en_1153,remove oj twitter posts timeline murderer,NONE,0
hasoc_en_1154,hahaha someone scared trumpisatraitor,NONE,0
hasoc_en_1155,hell oj simpson twitter would stupid enough follow even tweet murderer,NONE,0
hasoc_en_1156,one lowbrow bit murderer politician ready willing see people sacrificed slaughtered sake idea whether good one bad one henrymiller american writer died onthisday 1980 losangele california literarure,NONE,0
hasoc_en_1157,party turning see know care one thing youre done resignorbeimpeached corrupt trumpcrimefamily impeachtrumpnow liar liarinchief rapist fraud,NONE,0
hasoc_en_1158,13 year preparations washoutworldcup shameonicc,NONE,0
hasoc_en_1159,prominent white supremacists still youtube wake ban resist resisttrump fucktrump,NONE,0
hasoc_en_1160,either rain one sided games world cup sucks big fucking time shameonicc rainstopsmatch engvswi cwc indvnz worldcup,TIN,1
hasoc_en_1161,time agitating doctors mamatadi sat chat resolved issues doctors may right proved point patients need treatment let better sense prevaildoctorsfightback,NONE,0
hasoc_en_1162,deleting 33k emails recipes real obstruction dickhead,NONE,0
hasoc_en_1163,worldcup2019 trophy designed shameonicc cwc19 rainstopsmatch rainyworldcup,NONE,0
hasoc_en_1164,abysmal anything make comrade trump happy trumpisatraitor,NONE,0
hasoc_en_1165,west indies rocked pakistan pakistan paupered england england scissored west indies iccworldcup2019 shameonicc cwc19,NONE,0
hasoc_en_1166,fraudsters behind ima ponzi scheme imafraud imascam,NONE,0
hasoc_en_1167,savethedoctors abhishek shaw second year mbbs student calcutta national medical college hospital sustained head injury miscreants pelted bricks agitating doctors doctorsfightback doctorsprotest follow live updates,NONE,0
hasoc_en_1168,dangerous finally lock sedition best protecting constitution united states worst traitorous russian agent dumptrump scumoftheearth traitorousrussia trumpisatraitor,TIN,1
hasoc_en_1169,doctors please remember liberal secular supposedly socialist person come support bhakts supporting remember stands justice fair playdoctorsfightback,NONE,0
hasoc_en_1170,real running scared amp engaging media unless course hes paid ks wider public make borisdoesnotrepresentme borisjohnsonlies borisjohnsonshouldnotbepm,NONE,0
hasoc_en_1171,remaining get washed nz 12 ind 11 eng 10 aus 10 wi 9 sl 9 pak 9 bang 8 sa 6 afg 6 semi final aus vs nz rain continues nz eng vs ind rain continues ind final ind vs nz rain continues nz india win jointly shameonicc,NONE,0
hasoc_en_1172,trump said something china isnt even close true resist resisttrump fucktrump,NONE,0
hasoc_en_1173,wow fucktard really said wouldnt allowed kim jung uns haha brother cooperate cia presidency wtf fucktrump bescared,TIN,1
hasoc_en_1174,doctors punch bags bengaldoctorsstrike doctorsprotest doctorsfightback doctorsstrike doctorsagainstassualt,NONE,0
hasoc_en_1175,forget wish happy johnmccainday impeachtrumpnow trumpisatraitor,NONE,0
hasoc_en_1176,good thing clarified oj accounts fake wouldnt want anyone know compromising reputation anything crazy lot bad people murderer,NONE,0
hasoc_en_1177,trump says oval office interview russia offered dirt 2020 opponent hed exactly beforetake resist resisttrump fucktrump,NONE,0
hasoc_en_1178,breaking news controversies dhoni decides tackle issue sundays indvaus clash decides parajump ground badges dhonikeepstheglove dhonikesaathdesh,NONE,0
hasoc_en_1179,slazenger footwear rs449 88 doctorsfightback savebengal amazon flipkart deals dealoftheday amazingdeals offers discount jaishreeram modiforall,NONE,0
hasoc_en_1180,everyone supports doctors amp mamta get slap face oozing arrogance say slap centuary doctorsfightback,TIN,1
hasoc_en_1181,every morning wake hoping alert phone saying died massive stroke heart attack assassinated would ideal ill take body giving fucktrump,TIN,1
hasoc_en_1182,insult real americans trumpsupportersarestupid trumpisatraitor trumpisaliar trumpisamoron fucktrump,NONE,0
hasoc_en_1183,sarah sanders failed almost every aspect job resist resisttrump fucktrump,NONE,0
hasoc_en_1184,sounds acts like steven seagal best worst version new york tough guy outake sopranoes trumpresign trumpisatraitor trumpmustresign trumpsaninternationaldisgrace,NONE,0
hasoc_en_1185,think icc giving permission dhoni use gloves army insignia sign justified dhonikeeptheglove iccworldcup2019 balidaanbadge indiawithdhoni dhonikeepstheglove,NONE,0
hasoc_en_1186,havent said today fuck trump fucktrump,TIN,1
hasoc_en_1187,statement donalds interview trumpisatraitor,NONE,0
hasoc_en_1188,trump politicizes mexico deal adding doubts mirage resist resisttrump fucktrump,NONE,0
hasoc_en_1189,hypocrisy full glory man fraud brexit con boris borisjohnsonshouldnotbepm toryleadershipcontest toryleadershipdebate,TIN,1
hasoc_en_1190,thought getting dhonis glove argument made think twice everything mean kinda intolerancy facing insignia basically every indian say something insignia pride dhonikeepstheglove,NONE,0
hasoc_en_1191,indianmedia dont u guys wonder team played matches raining summer england amp australia rest 1 2 matches washedouthow come rain interruption venueshameonicc icc,NONE,0
hasoc_en_1192,happy johnmccainday fucktrump impeachtrumpnow,NONE,0
hasoc_en_1193,proof called mueller report read redacted version citizen united states felt duty read trumpisatraitor,NONE,0
hasoc_en_1194,india vs pakistan match arrange space centre avoid rain shameonicc indvspak,NONE,0
hasoc_en_1195,still cant believe murderer ojsimpson got away justice world hay juice world favor crawl wood chipper,NONE,0
hasoc_en_1196,sound scared donnie trumpisscared trumpisatraitor impeachdonaldtrumpnow,NONE,0
hasoc_en_1197,entitled privileged attitude british elite establishment mafia ruling class says borisjohnson borisjohnsonshouldnotbepm c4debate,NONE,0
hasoc_en_1198,itne badhe event k liye proper planning krna chahiye thadranege system comfortable cover ka use hona chahiye thais trh kaise hr match cancel hota rhega shameonicc,NONE,0
hasoc_en_1199,tukde tukde gang award wapasi gang democracy danger gang etc dont consider doctors part society draculas sympathy doctors want vvip treatments shame doctorsfightback,NONE,0
hasoc_en_1200,unfollowtrump happy johnmccainday fucktrump,NONE,0
hasoc_en_1201,people r scared modi r saying modiwave india witnessing mammoth crowd across bharat listen narendramodi ji happy vadrasflee amp nobandhan congress may23 sure modiagain modiagainsaysindia congressmuktbharat,NONE,0
hasoc_en_1202,johnny fantastic4 missioncomplete dickhead,NONE,0
hasoc_en_1203,would irresponsible tory mps opt borisjohnsonshouldnotbepm perhaps irresponsible holding 50 threshold referendum countrys partys sake please go,NONE,0
hasoc_en_1204,man match rain man series rain winner world cup 2019 rain trophy world cup 2019 thrown sea shameonicc,NONE,0
hasoc_en_1205,good person one would believe lies told wouldnt waste time defending perhaps really douchebag accepting reality first step recovery,NONE,0
hasoc_en_1206,logo glove cant change results field sports way compete opponents war enemies using logo military glow gives message irrelevant dominance lead distress unprofessional dhonikeepstheglove,NONE,0
hasoc_en_1207,says someone doesnt know punctuate trumpisatraitor,NONE,0
hasoc_en_1208,dude youve admitted crimes give rest know youre guilty inept uneducated crapping constitution trumpisatraitor russiaownstrump corruptgop,TIN,1
hasoc_en_1209,mindly disturb indian team world cup matches 1 bumarh medical test 2dhoni gloves issue take care indian squad icc focused indian squad please take care squad dhonikeeptheglove dhonikeepstheglove,NONE,0
hasoc_en_1210,saw helicopter ukp04 circling around culcheth im citizen concerned safety please tell happened ukp04 npas culcheth murderer missingperson prisonbreak escapedprisoner alien polarbearwithchlamydia policechase serialkiller,NONE,0
hasoc_en_1211,lgbt height respectability toby young morally suspect tobyyoung cishet dickhead,NONE,0
hasoc_en_1212,violence answer doesnt get youve lost give satisfaction justice doctors deserve better doctorsfightback srinivasdubba,NONE,0
hasoc_en_1213,one noble profession feel personally medical profession aka doctors ive seen many doctors cares treats patients utmost diligence whatever happened kolakatta acceptable cm response incident disgusting doctorsfightback,NONE,0
hasoc_en_1214,trumpisatraitor long gone,NONE,0
hasoc_en_1215,love childish tantrums lol fucktrump iamachild smallpenis,NONE,0
hasoc_en_1216,must surely give candidates hope borisjohnsonshouldnotbepm,NONE,0
hasoc_en_1217,rangzen people watchout fake activist sabotaging freetibet movement tibetans humanrights boycottchina dharamsala march10 tibetan dalailama tibetcause,NONE,0
hasoc_en_1218,boycotticc boycottworldcup mahendra singh dhonis love nation armed forces soldiers intact truly commendable nations hero one represents country better stand cwc19 dhonikeepstheglove dhonikesaathdesh,NONE,0
hasoc_en_1219,hears hoping soon able wish potus45 happy birthday private citizen happy holidays happy flag day thing makes sense trump flagday2019 twilightzone trumpisatraitor,NONE,0
hasoc_en_1220,whats say c4debate dickhead turnupyouspoon,NONE,0
hasoc_en_1221,nra begs gun nuts donations spends lavishly board directors execs resist resisttrump fucktrump,NONE,0
hasoc_en_1222,picture bears relevance doctorsfightback protest editors charged content publishing,NONE,0
hasoc_en_1223,talking exactly hollyweirdos bunch rapist childmolesters pedos marriageisbetweenamanandwoman sexist tramps whores sextrafficers,NONE,0
hasoc_en_1224,stupid scary idiottrump,NONE,0
hasoc_en_1225,california community helped hundreds migrants border patrol dropped greyhound station resist resisttrump fucktrump,NONE,0
hasoc_en_1226,weather forecast big tournaments basic things done also worst umpiring seen coz busy arguing gloves wow great right aga icc padhavi vilaga vendrum dhonikeepstheglove iccwc2019,NONE,0
hasoc_en_1227,hey hashtags came name reason murderer killer guilty guiltyaf doublemurder brentwood nakedgun,NONE,0
hasoc_en_1228,hey oj need work ive got trees need trimming im looking someone thats good blade murderer rotinhell,NONE,0
hasoc_en_1229,shameonicc remaining get washed nz 12 ind 11 eng 10 aus 10 wi 9 sl 9 pak 9 bang 8 sa 6 afg 6 semi final aus vs nz rain continues nz eng vs ind rain continues ind final ind vs nz rain continues nz india win jointly,NONE,0
hasoc_en_1230,pakistani players offered namaz many times ground never get objection icc ms dhoni cant wear army insignia gloves dhonikeepstheglove,NONE,0
hasoc_en_1231,exactly shameonicc rain interruptions pretty normal england time year vexing part whole botchedup scheduling,NONE,0
hasoc_en_1232,whoever brought charges brought charges humanrights fucktrump,NONE,0
hasoc_en_1233,see badge doesnt see ground covered developed country call national sports yet cant anything biggest tournament learn something edengarden shameonicc worldcup2019 iccraincup2019 cricketkacrown,NONE,0
hasoc_en_1234,last year wembley seahawks fan shouting break legs nearly every play dickhead,NONE,0
hasoc_en_1235,dont need check dob rapist matured enough rape matured enough hanged,NONE,0
hasoc_en_1236,tremendous crowds afternoon scene check protests tomorrow fucktrump,NONE,0
hasoc_en_1237,well laughed dickhead,NONE,0
hasoc_en_1238,aw come man getting trolled birthday son bitch johnmcainday aw damn looks like wreckitralph going crash party tonight trumpcriminalinvestigations trumpbirthday trumpisatraitor factsfirst flagday fathersday,TIN,1
hasoc_en_1239,fec responds trump admitting hed commit felony win 2020 trumpisatraitor voteblue2020,NONE,0
hasoc_en_1240,replies tweet illustrate difference facebook twitter tennessee also fucktrump,NONE,0
hasoc_en_1241,try want fat donny worst president history great nation forever known americas russian manchurian president trumpforprison trumpisatraitor,TIN,1
hasoc_en_1242,give kayleigh trump base may buy selling us paying attention dont nice deflection always signature readthemuellerreport trumpobstructedjustice trumpisatraitor,NONE,0
hasoc_en_1243,trump waves text mexico deal front reporters refuses detail says resist resisttrump fucktrump,NONE,0
hasoc_en_1244,im backing 65 people said actually opinion spine dickhead,NONE,0
hasoc_en_1245,cnn reporter sanders hasnt held briefing 94 days resist resisttrump fucktrump,NONE,0
hasoc_en_1246,doctorsfightback angry relatives patients roughing amp mishandling doctors old story protest doctors counter misbehaviour bjp achieved first converting muslims vs doctors,NONE,0
hasoc_en_1247,happy birthday president trump fucktrump fuck trumpbirthday,TIN,1
hasoc_en_1248,stop violence doctors doctorsfightback,NONE,0
hasoc_en_1249,happy johnmccainday happy johnmccainday happy johnmccainday happy johnmccainday impeachthemf impeachtrumpnow impeachdonaldtrumpnow impeachmentinquirynow impeachmenthearingsnow fucktrump fucktrump fucktrump,NONE,0
hasoc_en_1250,coming soon confess guilt kill pay civil debit rob pretend still loved murderer always remembered man got away murder juice nicolebrownsimpson rongoldman murderer,TIN,1
hasoc_en_1251,problem indian armys insignia get tattoo done like keep iccs mouth shut dhonikeeptheglove dhonikeepstheglove dhoni indianarmy dhonigloves dhonikesaathdesh,NONE,0
hasoc_en_1252,malcolmnance says traitortrump committed crime inviting election interference trumpisatraitor,NONE,0
hasoc_en_1253,ditchmitch2020 flipsenateblue2020 votebluenomatterwho2020 voteblue2020 doyourjobmitch resist fucktrump resisttrump theresistance votebluenomatterwho votebluetosaveamerica resistance,NONE,0
hasoc_en_1254,raptor fans pathetic cheering injury douchebag nbafinals warriors raptors,NONE,0
hasoc_en_1255,citizens bothered doctors bothered doctors stop bothering doctorsfightback doctorsprotest savethesaviour,NONE,0
hasoc_en_1256,mayor seemed far less concerned pissing away millions olympic legacy bid dickhead,NONE,0
hasoc_en_1257,idiottrump assassination bad hes experienced globalembarassmenttrump trumpforprison,NONE,0
hasoc_en_1258,shameonicc bcci icc worst management icc important ye nhi voh chutiya hai important ye h ki voh hmara ladkahai icc rainstopsmatch iccworldcup2019 cwc2019,TIN,1
hasoc_en_1259,dhoni remove dagger insignia gloves says icc indiawithdhoni dhonikesaathdesh dhonikeepstheglove bcci,NONE,0
hasoc_en_1260,absolutely utter joke even considered clueless doesnt even begin cover borisjohnsonshouldnotbepm,NONE,0
hasoc_en_1261,doctorsfightback doctorsprotest india junior doctors telangana hold protests support west bengal doctors india today westbengal,NONE,0
hasoc_en_1262,shameonicc cricket lovers waited 4 years witness greatest cricket tournament enthusiasm washed away rains england icc focused cwc2019 venue someones glove,NONE,0
hasoc_en_1263,house committee passes bill block trump admin immigration changes resist resisttrump fucktrump,NONE,0
hasoc_en_1264,tyrannical insane fucktrump waterprotectors nopipelines powertothepeople,NONE,0
hasoc_en_1265,warner brothers teenage mutant ninja turtles 90 special edition sign petition via tmnt nickelodeon sistercompany nintendodirecte3 nbafinals aqachemistry tuesdaymotivation nintendodirect redline newline e32019 resist fucktrump,NONE,0
hasoc_en_1266,one interview attorney stevengreenberg referred gaegebethune convicted murderer real victim,NONE,0
hasoc_en_1267,shameonicc icc want something fast result one meet yamdut worldcup2019,NONE,0
hasoc_en_1268,westbengal doctorsprotest kolkataviolence protests doctorsstrike doctorsfightback bengaldoctorsstrike bengal doctors protests gain momentum nearly 300 doctors resign west bengal,NONE,0
hasoc_en_1269,according rule shouldnt wear balidaaninsignia indian shouldnt always take advantage population dhonikeepstheglove dhonikesaathdesh indvsaus dhoniatcwc19 dhonikeepbalidaanbadgeglove,NONE,0
hasoc_en_1270,best teamindia another swimming competition sunday india pakistan indvpak shameonicc cwc19 cwc19rains,NONE,0
hasoc_en_1271,borisjohnson shows coward cant debate live format lies broken promises hes made like changing wind ifnotgetagripmanupandgetoutthereandtellusotherwiseitsallballsandnottobetrusted borisjohnsonshouldnotbepm,TIN,1
hasoc_en_1272,dont authority legal right 985 shit theyre amp yet trumpisatraitor trumpisacriminal americansforimpeachment indicttrump,NONE,0
hasoc_en_1273,oh goody marmite tory leader attempting deliver marmite policy brexit best estimate youve boosted 21 polls 25 still enough win next election borisjohnsonshouldnotbepm nobrexitplan nodealcatastrophe stopbrexitsavebritain,NONE,0
hasoc_en_1274,whoa wtf shit crazy rapist pedophile,TIN,1
hasoc_en_1275,eastturkistan world wide demonstration beijing olympic japan uyghur freeuyghur boycottchina rt,NONE,0
hasoc_en_1276,icc iccwhy held cwc19 englandshameonicc,NONE,0
hasoc_en_1277,orenthal joined twitter murderer,NONE,0
hasoc_en_1278,shameonicc britain better pray indvpak doesnt get rained riots otherwise,NONE,0
hasoc_en_1279,fight tmc amp bjp doctors paying price work dedication junior doctor bhcm beaten extent skull fractured fighting life icu fully support doctorstrike savebengal doctorsfightback,NONE,0
hasoc_en_1280,marco rubio thinks im traitor dont necessarily believe habitually lying murderer mohamed bin salaam dont believe lying murdering iranian clerics either fuck marco rubios dumb ass,TIN,1
hasoc_en_1281,could make drinking game every time hannah jumps one bachelors wraps legs around barf bachelorette thebachelorette lukep lukepisadick kicklukepout dickhead fakeasfuck,NONE,0
hasoc_en_1282,identify kit bag pads name legend dhonikeepstheglove cwc19,NONE,0
hasoc_en_1283,none business mayor tells truth naturally hate slander lies hatred trump mantra trumpisnotabovethelaw trumpisanationalsecurityrisk trumpisatraitor trumpcriminalinvestigations,NONE,0
hasoc_en_1284,eu already said means deal parliament already said means johnson screwed also isnt johnson interviews borisjohnsonshouldnotbepm,NONE,0
hasoc_en_1285,central park 5 show tough watch fucktrump,NONE,0
hasoc_en_1286,really got stroke one delaying give treatment come know support doctorsfightback,NONE,0
hasoc_en_1287,bless trumpisatraitor trumpmustgo trumpmustresign,NONE,0
hasoc_en_1288,fucktrump happy birthday mr president hope candles blow direction sprayed hair sticky looking mother fucker soul aint time see dr long past due,TIN,1
hasoc_en_1289,please ask remove logo dhonikeeptheglove dhonikeepstheglove worldcup2019,NONE,0
hasoc_en_1290,blocked murderer,NONE,0
hasoc_en_1291,imajewels imafraud ima jewels scam isnt national news big media house covering news big level people bengaluru cheated fraud hate selected media coverage,NONE,0
hasoc_en_1292,innocent murderer strange killer gripping mystery novel missing thieves book 4 via,NONE,0
hasoc_en_1293,apparently 59 population wouldnt buy used car borisjohnson used car leadership country guess really either way heading crash borisjohnsonshouldnotbepm toryleadeshipcontest politics,NONE,0
hasoc_en_1294,elizabeth warren wants congress uphold duty impeach president resist resisttrump fucktrump,NONE,0
hasoc_en_1295,doctorsfightback disagree fr special protection doctors given dem confidence dat r safe wball citizens r protected law dats itassualt doctor b investigated amp leniency frm doctor perspective als b investigated kolkata case,NONE,0
hasoc_en_1296,looks like 11th teamrain playing icc cricket world cup 2019and playing well indeedshameonicc icc,NONE,0
hasoc_en_1297,keep ur focus umpiring focus dhonis gloves dhonikeepstheglove,NONE,0
hasoc_en_1298,must watched brilliant need calling uk press please looks like fucking moron actually fucking moron borisjohnsonshouldnotbepm stopboris,TIN,1
hasoc_en_1299,shujaat bukharis murder pre planned indian agencies u like politicians murderer innocent kashmirs,NONE,0
hasoc_en_1300,max hastings ex editor telegraph boris johnson one brilliant entertaining journalists know tragedy thinks winston churchill reality steve coogan borisjohnsonshouldnotbepm bollockstobrexit peoplesvote,NONE,0
hasoc_en_1301,every time log twitterthere shaming going shameonkaranjohar shameonrohitshetty shameonicc,NONE,0
hasoc_en_1302,wonderchef power aluminium pressure cooker set 3pieces silver rs2199 mrp4000 doctorsfightback savebengal amazon flipkart deals dealoftheday amazingdeals offers discount jaishreeram modiforall,NONE,0
hasoc_en_1303,realdonaldtrump fucktrump trump2020 gettin ready watch fox n friends idiot buddy dog vomit trump,TIN,1
hasoc_en_1304,tried writing tweet search bar dickhead toohigh,NONE,0
hasoc_en_1305,oval office moron ltheavy sighgt fucktrump,TIN,1
hasoc_en_1306,feeds ego try criticize doesnt matter attacked beyond death johnmccaindayjune14th trumplieseverytimehespeaks trumpisabully trumpisadictatorwannabe trumpcolluded trumpisatraitor,NONE,0
hasoc_en_1307,still 40 national average youre confusing obamas rating 50 fucktrump fucktrumpsupporters fuckrepublicans,NONE,0
hasoc_en_1308,icc officials focussed planning schedule venue world cup 2019 much focus ms dhonis gloves indvnz nzvind cwc19 indvpak pakvind indvnz nzvind cwc19 teamindia cwc2010 dhoni dhonikeepstheglove,NONE,0
hasoc_en_1309,giving mass murderer standing ovation murderer,NONE,0
hasoc_en_1310,yes next time brutally murder two people tweet followers picture broadcasting back ford bronco live twitter ojsimpson thejuiceisloose murderer remembernicole rememberron,NONE,0
hasoc_en_1311,well figured git away first time impeachimprisontrump trumpisatraitor locktrumpup,NONE,0
hasoc_en_1312,would loved seen fingers broken goaway douchebag,NONE,0
hasoc_en_1313,screwed education justice system wants replace vat idea implications financial cost purchases whole accounting system michaelgove dickhead,NONE,0
hasoc_en_1314,leader free world find need even care mayor city another country pathetic sociopathic douchebag,NONE,0
hasoc_en_1315,talent pool cricket administration limited umpiring gaffes bails dont come holding world cup rainy months mayjune etc shameless unperturbed class action suit mismanagement reqd shameonicc washoutworldcup,NONE,0
hasoc_en_1316,like surprised impeachtrumpnow trumpisatraitor,NONE,0
hasoc_en_1317,armybday johnmccainday soon await impeachmentday fucktrump,NONE,0
hasoc_en_1318,butterfly curve ss pressure cooker 2l rs1570 mrp2359 doctorsfightback savebengal amazon flipkart deals dealoftheday amazingdeals offers discount jaishreeram modiforall,NONE,0
hasoc_en_1319,dhonikeepstheglove despiteof fact didnt allowed mr msdhoni wear gloves controversy gave full publicity cause always rock msdhoni,NONE,0
hasoc_en_1320,doctors west bengal bhavnagar gujrat savethedoctors savebengal doctorsfightback doctorstrike doctorsagainstassualt doctorsprotest,NONE,0
hasoc_en_1321,united states america needs new president trumpsaninternationaldisgrace trumpisafraud trumpisacriminal trumpisatraitor,NONE,0
hasoc_en_1322,diverse mens solid slim fit formal shirt pack 2 rs460 mrp1998 doctorsfightback savebengal amazon flipkart deals dealoftheday amazingdeals offers discount jaishreeram modiforall,NONE,0
hasoc_en_1323,cant believe real trump douchebag pride2019 pride pridemonth mikepence,NONE,0
hasoc_en_1324,worrying headline even uses boris johnson crown sentence borisjohnsonshouldnotbepm,NONE,0
hasoc_en_1325,episode 10 fuck tommy mollymae every right fuming youre literally going round boys saying head turned yet like lucie mollymae girl walks villa turn head pathetic loveisiand dickhead,TIN,1
hasoc_en_1326,bcci ne captain ke sivay kishiko bhi wave back karne ko strictly mana kiya hai due dhonikeepstheglove,NONE,0
hasoc_en_1327,swamiji get money tgsfraud dreamzgkfraud show good gestures 18000 people lost money biggest scamimafraud imajewels good friends involved hencecan give cbi investigation r true kannadiga,NONE,0
hasoc_en_1328,shameonicc icc england cricket destroying big world cricket england doesnt deserve host world cup sham,NONE,0
hasoc_en_1329,lie fucktrump,NONE,0
hasoc_en_1330,namaz also banned teams allowed religious act others stopped patriotismis biased stop required stop dhonikeeptheglove dhonikeepstheglove dhonikesaathdesh indiawithdhoni,NONE,0
hasoc_en_1331,dhoni belongs emotion towards nation dhonikeepstheglove,NONE,0
hasoc_en_1332,looks like soulmate trumpisaliar trumpisacrook trumpisatraitor,NONE,0
hasoc_en_1333,mamta human doctorsfightback,NONE,0
hasoc_en_1334,2016 resist resisttrump fucktrump,NONE,0
hasoc_en_1335,dont cancel matches due rain give football bcci icc shameonicc,NONE,0
